,name,school,subschool,spell_level,casting_time,range,area,effect,targets,duration,saving_throw,spell_resistance,sor,wiz,cleric,druid,ranger,bard,paladin,alchemist,summoner,witch,inquisitor,oracle,antipaladin,magus,adept,deity,acid,air,chaotic,cold,curse,darkness,death,disease,earth,electricity,emotion,evil,fear,fire,force,good,language_dependent,lawful,light,mind_affecting,pain,poison,shadow,sonic,water,bloodline,patron
2584,Shroud Of Darkness,evocation,,"antipaladin 4, bard 5, cleric/oracle 5, inquisitor 5, mesmerist 4, shaman 5, sorcerer/wizard 5",1 standard action,medium (100 ft. + 10 ft./level),,,"one creature/3 levels, no two of which can be more than 30 ft. apart",1 round/level (D),Will negates,yes,5.0,5.0,5.0,,,5.0,,,,,5.0,5.0,4.0,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2585,Ferment,transmutation,,"alchemist 1, bard 1, cleric/oracle 1, druid 1, sorcerer/wizard 1, witch 1",1 standard action,touch,,,object touched,10 minutes/level,Fortitude negates (object),yes (object),1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2586,Free Spirit,abjuration,,"bard 3, cleric/oracle 3, druid 3, medium 3, shaman 3, spiritualist 3, witch 3",1 standard action,personal,,,you,1 minute/level,,,,,3.0,3.0,,3.0,,,,3.0,,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2587,"Knock, Mass",transmutation,,"cleric/oracle 6, inquisitor 6, mesmerist 6, occultist 6, psychic 6, sorcerer/wizard 6",1 standard action,close (25 ft. + 5 ft./level),,,"one means of closure/level, no two of which can be more than 30 feet apart",instantaneous,none,no,6.0,6.0,6.0,,,,,,,,6.0,6.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2588,Spirit Share,transmutation,,"alchemist 1, bard 1, cleric/oracle 1, druid 1, occultist 1, shaman 1, sorcerer/wizard 1, witch 1",1 standard action,personal,,,you,1 round/level,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2589,Soul Vault,abjuration,,"cleric/oracle 3, druid 4, inquisitor 3, psychic 5, shaman 3, sorcerer/wizard 4, spiritualist 2, witch 4",1 standard action,touch,,,creature touched,10 minutes/level,Will negates (harmless),yes,4.0,4.0,3.0,4.0,,,,,,4.0,3.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2590,True Appraisal,divination,,"bard 1, cleric/oracle 1, inquisitor 1, occultist 1, witch 1",1 standard action,personal,,,you,8 hours,none,no,,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2591,Funereal Weapon,transmutation,,"cleric/oracle 1, inquisitor 1, occultist 1, paladin 1",1 standard action,touch,,,weapon touched or 50 projectiles (all of which must be together at the time of casting),1 minute/level,"Will negates (harmless, object)","yes (harmless, object)",,,1.0,,,,1.0,,,,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2592,Necrostasis,necromancy,,"cleric/oracle 2, inquisitor 2, shaman 2, sorcerer/wizard 3, spiritualist 2, witch 2",1 standard action,close (25 ft. + 5 ft./2 levels),,,one undead creature,1 round/level (D),Will negates,yes,3.0,3.0,2.0,,,,,,,2.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2593,Preserve,necromancy,,"adept 1, cleric/oracle 1, medium 1, occultist 1, ranger 1, shaman 1, sorcerer/wizard 1, spiritualist 1, witch 1",1 standard action,touch,,,"one or more objects touched, up to 1 lb./level",1 week,Will negates (object),yes (object),1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2594,Spiral Ascent,conjuration,teleportation,"cleric/oracle 3, inquisitor 3",1 standard action,long (400 ft. + 40 ft./level),,,you and touched objects,instantaneous,Will negates (object),yes (object),,,3.0,,,,,,,,3.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2595,Spiral Descent,conjuration,teleportation,"cleric/oracle 2, inquisitor 2",1 standard action,long (400 ft. + 40 ft./level),,,you and touched objects,instantaneous,Will negates (object),yes (object),,,2.0,,,,,,,,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2596,Betraying Sting,evocation,,"cleric/oracle 6, occultist 6, psychic 6, shaman 6, witch 6",1 standard action,long (400 ft. + 40 ft./level),,,one creature,instantaneous,Will partial,yes,,,6.0,,,,,,,6.0,,6.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2597,Harvest Knowledge,divination,,"alchemist 4, antipaladin 4, bard 4, inquisitor 4, mesmerist 4, psychic 4, sorcerer/wizard 4, witch 4",1 standard action,touch (see text),,,one creature or object; see text,"concentration, up to 1 minute/level",Will negates; see text,no,4.0,4.0,,,,4.0,,4.0,,4.0,4.0,,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2598,Incessant Buzzing,illusion,figment,"antipaladin 1, bard 1, psychic 1, shaman 1, sorcerer/wizard 1, witch 1",1 standard action,medium (100 ft. +10 ft./level),,10-ft.-diameter sphere,,1 round/level,Will negates,yes,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2599,Painful Revelation,abjuration,,"antipaladin 2, bard 2, mesmerist 2, psychic 2, sorcerer/wizard 2",1 standard action,close (25 ft. + 5 ft./2 levels),,,one ongoing illusion effect,1 hour/level or until discharged,Will partial,no,2.0,2.0,,,,2.0,,,,,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,
2600,Pillow Talk,enchantment,compulsion,"bard 3, inquisitor 3, mesmerist 3, psychic 3, sorcerer/wizard 3, witch 3",10 minutes,touch,,,"sleeping, living creature touched",1 minute/level,Will negates; see text,yes,3.0,3.0,,,,3.0,,,,3.0,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2601,Reveal Secrets,enchantment,compulsion,"bard 1, inquisitor 1, mesmerist 1, psychic 1, sorcerer/wizard 1, witch 1",1 standard action,touch,,,creature touched,1 round,Will negates,yes,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2602,Sadomasochism,necromancy,,"antipaladin 3, cleric/oracle 3, inquisitor 3, magus 4, sorcerer/wizard 4, witch 4",1 standard action,personal,,,you,1 minute/level (D),"Will negates, see text",yes,4.0,4.0,3.0,,,,,,,4.0,3.0,3.0,3.0,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,
2603,Infuse Decay,necromancy,,"sorcerer/wizard 4, witch 4",10 minutes,touch,corporeal undead touched; see text,,,permanent until discharged (D),Will negates (harmless),yes (harmless),4.0,4.0,,,,,,,,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2604,Unlock Flesh,necromancy,,"sorcerer/wizard 1, witch 1",1 standard action,touch,creature touched,,,1 round/level (living target) or instantaneous (undead target); see below,Fort negates,yes,1.0,1.0,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2605,Bit Of Luck,evocation,,"alchemist 4, bard 3, cleric/oracle 4, psychic 4, shaman 4, sorcerer/wizard 4, witch 4",1 standard action,personal,,,you,10 minutes/level,,,4.0,4.0,4.0,,,3.0,,4.0,,4.0,,4.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2606,Curse Of Befouled Fortune,necromancy,,"antipaladin 3, bloodrager 4, cleric/oracle 3, shaman 3, sorcerer/wizard 4, spiritualist 3, witch 3",1 standard action,touch,,,creature touched,permanent,Will negates,yes,4.0,4.0,3.0,,,,,,,3.0,,3.0,3.0,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2607,Batrachian Surge,transmutation,,"bloodrager 1, druid 1, inquisitor 1, ranger 1, summoner/unchained summoner 1",1 swift action,personal,,,you,1 round + 1 round/3 levels (D),none,yes (harmless),,,,1.0,1.0,,,,1.0,,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2608,Sweat Poison,necromancy,,"alchemist 2, druid 3, inquisitor 3, ranger 2",1 standard action,personal,,,you,1 minute/level (D),none,no,,,,3.0,2.0,,,2.0,,,3.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,
2609,Contagious Suggestion,enchantment,compulsion,"bard 4, medium 4, mesmerist 4, occultist 5, psychic 5, sorcerer/wizard 5, witch 5",1 standard action,close (25 ft. + 5 ft./level),,,one living creature,1 hour/level or until completed (D),,,5.0,5.0,,,,4.0,,,,5.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2610,Gullibility,enchantment,charm,"antipaladin 3, bard 3, inquisitor 3, mesmerist 3, psychic 3, sorcerer/wizard 3, witch 3",1 standard action,close (25 ft. + 5 ft./level),,,one creature,10 minutes/level (D),Will negates,yes,3.0,3.0,,,,3.0,,,,3.0,3.0,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2611,"Hypnotism, Greater",enchantment,compulsion,"bard 4, mesmerist 4, occultist 4, psychic 4, sorcerer/wizard 4, witch 4",1 round,close (25 ft. + 5 ft./2 levels),"several living creatures, no two of which may be more than 30 ft. apart",,,10 minutes/level (D),Will negates,yes,4.0,4.0,,,,4.0,,,,4.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2612,Metabolic Molting,transmutation,,"cleric/oracle 6, druid 6, shaman 6, witch 6",10 minutes,touch,,,willing creature or dead body touched,see text,Will negates (harmless),no,,,6.0,6.0,,,,,,6.0,,6.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2613,Naga Shape I,transmutation,polymorph,"alchemist 4, bloodrager 4, magus 4, sorcerer/wizard 4",1 standard action,personal,,,you,1 minute/level (D),,,4.0,4.0,,,,,,4.0,,,,,,4.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2614,Naga Shape II,transmutation,polymorph,"alchemist 5, bloodrager 5, magus 5, sorcerer/wizard 5",1 standard action,personal,,,you,1 minute/level (D),,,5.0,5.0,,,,,,5.0,,,,,,5.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2615,Naga Shape III,transmutation,polymorph,"alchemist 6, bloodrager 6, magus 6, sorcerer/wizard 6",1 standard action,personal,,,you,1 minute/level (D),,,6.0,6.0,,,,,,6.0,,,,,,6.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2616,Depilate,necromancy,,"bard 1, druid 1, sorcerer/wizard 1, witch 1",1 round,medium (100 ft. + 10 ft./level),,,one creature with hair or fur,instantaneous,Will negates,yes,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2617,Fumblestep,conjuration,,"mesmerist 1, sorcerer/wizard 1, spiritualist 1, witch 1",1 standard action,close (25 ft. + 5 ft./2 levels),,,one creature,1 minute/level or until discharged (see text),none (see text),yes,1.0,1.0,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2618,Lightfingers,transmutation,,"psychic 1, spiritualist 1, witch 1",1 standard action,close (25 ft. + 5 ft./2 levels),,,one creature,instantaneous,none,yes,,,,,,,,,,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2619,Amnesia,enchantment,compulsion,"bard 4, medium 3, mesmerist 4, psychic 4, sorcerer/wizard 4",1 round,close (25 ft. + 5 ft./2 levels),,,one living creature,instantaneous,Will negates,yes,4.0,4.0,,,,4.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2620,"Appearance Of Life, Greater",illusion,glamer,"cleric/oracle 5, medium 4, mesmerist 5, psychic 5, sorcerer/wizard 5, spiritualist 4, witch 5",1 round,touch,,,one willing undead creature touched,1 hour/level,Will disbelief or Will negates (see text),no,5.0,5.0,5.0,,,,,,,5.0,,5.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2621,Covetous Urge,enchantment,compulsion,"bard 2, sorcerer/wizard 2, summoner/unchained summoner 2, witch 2",1 standard action,close (25 ft. + 5 ft./2 levels),,,one living creature with 7 HD or fewer,1 minute/level (D),Will negates,yes,2.0,2.0,,,,2.0,,,2.0,2.0,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2622,Hide Bruises,illusion,glamer,"antipaladin 1, bard 1, inquisitor 1, mesmerist 1, occultist 1, psychic 1, sorcerer/wizard 1, witch 1",1 standard action,touch,,,one creature touched,10 minutes/level (D),none and Will disbelief (see text),yes (harmless),1.0,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2623,Resist Starvation,transmutation,,"antipaladin 1, cleric/oracle 1, shaman 1",1 standard action,touch,,,one living creature touched,1 day/level,Will negates (harmless),yes (harmless),,,1.0,,,,,,,,,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2624,Beacon Of Guilt,evocation,,"bard 2, inquisitor 2, occultist 2, sorcerer/wizard 2",1 standard action,touch,,,one object,"24 hours or until discharged, then instantaneous",Will negates (object); see text,yes,2.0,2.0,,,,2.0,,,,,2.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2625,Escape Alarm,abjuration,,"bard 2, inquisitor 2, occultist 2, psychic 2, ranger 2, sorcerer/wizard 2, spiritualist 2, summoner/unchained summoner 2",1 standard action,medium (100 ft. plus 10 ft./level),ten 10-foot cubes/level,,,24 hours,none,no,2.0,2.0,,,2.0,2.0,,,2.0,,2.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2626,Outbreak,necromancy,,"antipaladin 2, bloodrager 3, cleric/oracle 2, druid 2, sorcerer/wizard 3",1 standard action,close (25 ft. + 5 ft./2 levels),20-ft. burst,,,instantaneous,Fortitude partial,yes,3.0,3.0,2.0,2.0,,,,,,,,2.0,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2627,Virulent Miasma,necromancy,,"antipaladin 2, bloodrager 3, druid 3, sorcerer/wizard 3",1 standard action,medium (100 ft. + 10 ft./level),,"cloud spreads in 20-ft. radius, 20 ft. high",,1 round/level,Fortitude negates (see text),see text,3.0,3.0,,3.0,,,,,,,,,2.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2628,Cloak Of Shadows,illusion,shadow,"antipaladin 4, bard 5, mesmerist 5, sorcerer/wizard 5, spiritualist 5",1 standard action,personal,,,you,1 minute/level,,,5.0,5.0,,,,5.0,,,,,,,4.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
2629,Shadow Claws,illusion,shadow,"antipaladin 1, bard 2, bloodrager 2, magus 2, sorcerer/wizard 2, spiritualist 2",1 standard action,personal,,,you,1 minute/level,,,2.0,2.0,,,,2.0,,,,,,,1.0,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
2630,Shadow Jaunt,illusion,shadow,"antipaladin 3, bard 4, sorcerer/wizard 4, spiritualist 4, summoner/unchained summoner 4",1 standard action,close (25 ft. + 5 ft./2 levels),,,you,instantaneous and 1 round; see text,,,4.0,4.0,,,,4.0,,,4.0,,,,3.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,
2631,Shield Of Wings,transmutation,,"cleric/oracle 3, inquisitor 3, paladin 3, ranger 3",1 standard action,personal,,,you,1 minute/level (see below),none,no,,,3.0,,3.0,,3.0,,,,3.0,3.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2632,Charm Fey,enchantment,compulsion,"bard 1, sorcerer/wizard 1",1 standard action,close (25 ft. + 5 ft./2 levels),,,one fey creature,1 hour/level,Will negates,yes,1.0,1.0,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2633,Hold Fey,enchantment,compulsion,"bard 2, cleric/oracle 2, inquisitor 2, sorcerer/wizard 3, witch 2",1 standard action,medium (100 ft. + 10 ft./level),,,one fey creature,1 round/level (D); see text,Will negates; see text,yes,3.0,3.0,2.0,,,2.0,,,,2.0,2.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2634,Locate Portal,divination,,"bard 2, cleric/oracle 2, druid 2, psychic 2, ranger 1, shaman 2, sorcerer/wizard 2, summoner/unchained summoner 2, witch 2",1 standard action,1 mile/level,"circle, centered on you, with a radius of 1 mile/level",,,"concentration, up to 1 minute/level",,,2.0,2.0,2.0,2.0,1.0,2.0,,,2.0,2.0,,2.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2635,Planar Orientation,divination,,"bard 1, cleric/oracle 1, druid 1, inquisitor 1, psychic 1, ranger 1, shaman 1, summoner/unchained summoner 1, witch 1, sorcerer/wizard 1",1 standard action,personal,,,you,instantaneous,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2636,Fool's Gold,illusion,,"bard 1, medium 1, mesmerist 1, psychic 1, sorcerer/wizard 1",1 standard action,touch,,,objects touched,1 hour/level,none or Will disbelief (see text),no,1.0,1.0,,,,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2637,Burning Entanglement,evocation,,"druid 3, ranger 3, shaman 3, witch 3",1 standard action,long (400 ft. + 40 ft./level),40-ft.-radius spread,,,1 round/level,Reflex negates or partial (see text),no,,,,3.0,3.0,,,,,3.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2638,Nature's Paths,divination,,"bard 1, druid 1, inquisitor 1, ranger 1, shaman 1, witch 1",1 standard action,touch,,,one creature,8 hours (D),Will negates (harmless),yes (harmless),,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2639,Sand Table,divination,,"bard 3, medium 3, ranger 3, sorcerer/wizard 4",10 minutes,see text,,,,1 hour/level (D),none,no,4.0,4.0,,,3.0,3.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
2640,Dousing Rain,evocation,,"bard 2, druid 2, shaman 2, witch 2",1 standard action,medium (100 ft. + 10 ft./level),"cylinder (10-ft. radius, 40 ft. high)",,,1 round/level (D),none,no,,,,2.0,,2.0,,,,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2641,Reinvigorating Wind,enchantment,compulsion,"bard 2, druid 3, shaman 2, witch 3",1 standard action,30 ft.,cone-shaped burst,,,instantaneous,Will negates (harmless),yes (harmless),,,,3.0,,2.0,,,,3.0,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,
2642,Steady Saddle,transmutation,,"antipaladin 1, druid 1, paladin 1, ranger 1",1 standard action,touch,,,saddle touched,1 minute/level (D),"Will negates (harmless, object)","yes (harmless, object)",,,,1.0,1.0,,1.0,,,,,,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
