,attack_sucess_1,attack_sucess_2,total_dmg,avg_dmg,attack_crit_status_1,attack_crit_status_2,build_name,build_level,target_ac,encounter_num,ancestry,class_build
16,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,16,human-dex,sorcerer
17,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,17,human-dex,sorcerer
18,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,25,18,human-dex,sorcerer
19,0.0,0.2,6.0,1.2,0.0,0.2,human-dex sorcerer charisma,1,25,19,human-dex,sorcerer
0,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,0,human-dex,sorcerer
1,0.0,0.2,9.0,1.8,0.0,0.2,human-dex sorcerer charisma,1,26,1,human-dex,sorcerer
2,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,2,human-dex,sorcerer
3,0.0,0.2,8.0,1.6,0.0,0.2,human-dex sorcerer charisma,1,26,3,human-dex,sorcerer
4,0.2,0.0,12.0,2.4,0.2,0.0,human-dex sorcerer charisma,1,26,4,human-dex,sorcerer
5,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,5,human-dex,sorcerer
6,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,6,human-dex,sorcerer
7,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,7,human-dex,sorcerer
8,0.0,0.2,18.0,3.6,0.0,0.2,human-dex sorcerer charisma,1,26,8,human-dex,sorcerer
9,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,9,human-dex,sorcerer
10,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,10,human-dex,sorcerer
11,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,11,human-dex,sorcerer
12,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,12,human-dex,sorcerer
13,0.2,0.2,24.0,4.8,0.2,0.2,human-dex sorcerer charisma,1,26,13,human-dex,sorcerer
14,0.0,0.2,11.0,2.2,0.0,0.2,human-dex sorcerer charisma,1,26,14,human-dex,sorcerer
15,0.2,0.0,6.0,1.2,0.2,0.0,human-dex sorcerer charisma,1,26,15,human-dex,sorcerer
16,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,16,human-dex,sorcerer
17,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,17,human-dex,sorcerer
18,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,26,18,human-dex,sorcerer
19,0.2,0.0,8.0,1.6,0.2,0.0,human-dex sorcerer charisma,1,26,19,human-dex,sorcerer
0,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,0,human-dex,sorcerer
1,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,1,human-dex,sorcerer
2,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,2,human-dex,sorcerer
3,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,3,human-dex,sorcerer
4,0.0,0.2,13.0,2.6,0.0,0.2,human-dex sorcerer charisma,1,27,4,human-dex,sorcerer
5,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,5,human-dex,sorcerer
6,0.0,0.2,11.0,2.2,0.0,0.2,human-dex sorcerer charisma,1,27,6,human-dex,sorcerer
7,0.0,0.2,10.0,2.0,0.0,0.2,human-dex sorcerer charisma,1,27,7,human-dex,sorcerer
8,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,8,human-dex,sorcerer
9,0.2,0.2,16.0,3.2,0.2,0.2,human-dex sorcerer charisma,1,27,9,human-dex,sorcerer
10,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,10,human-dex,sorcerer
11,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,11,human-dex,sorcerer
12,0.0,0.2,9.0,1.8,0.0,0.2,human-dex sorcerer charisma,1,27,12,human-dex,sorcerer
13,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,13,human-dex,sorcerer
14,0.2,0.0,17.0,3.4,0.2,0.0,human-dex sorcerer charisma,1,27,14,human-dex,sorcerer
15,0.0,0.2,10.0,2.0,0.0,0.2,human-dex sorcerer charisma,1,27,15,human-dex,sorcerer
16,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,16,human-dex,sorcerer
17,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,17,human-dex,sorcerer
18,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,27,18,human-dex,sorcerer
19,0.2,0.0,10.0,2.0,0.2,0.0,human-dex sorcerer charisma,1,27,19,human-dex,sorcerer
0,0.0,0.2,8.0,1.6,0.0,0.2,human-dex sorcerer charisma,1,28,0,human-dex,sorcerer
1,0.0,0.2,13.0,2.6,0.0,0.2,human-dex sorcerer charisma,1,28,1,human-dex,sorcerer
2,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,28,2,human-dex,sorcerer
3,0.2,0.2,21.0,4.2,0.2,0.2,human-dex sorcerer charisma,1,28,3,human-dex,sorcerer
4,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,28,4,human-dex,sorcerer
5,0.0,0.2,6.0,1.2,0.0,0.2,human-dex sorcerer charisma,1,28,5,human-dex,sorcerer
6,0.0,0.4,15.0,3.0,0.0,0.4,human-dex sorcerer charisma,1,28,6,human-dex,sorcerer
7,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,28,7,human-dex,sorcerer
8,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,28,8,human-dex,sorcerer
9,0.2,0.0,16.0,3.2,0.2,0.0,human-dex sorcerer charisma,1,28,9,human-dex,sorcerer
10,0.2,0.0,12.0,2.4,0.2,0.0,human-dex sorcerer charisma,1,28,10,human-dex,sorcerer
11,0.0,0.2,12.0,2.4,0.0,0.2,human-dex sorcerer charisma,1,28,11,human-dex,sorcerer
12,0.0,0.2,10.0,2.0,0.0,0.2,human-dex sorcerer charisma,1,28,12,human-dex,sorcerer
13,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,28,13,human-dex,sorcerer
14,0.0,0.2,10.0,2.0,0.0,0.2,human-dex sorcerer charisma,1,28,14,human-dex,sorcerer
15,0.0,0.2,11.0,2.2,0.0,0.2,human-dex sorcerer charisma,1,28,15,human-dex,sorcerer
16,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,28,16,human-dex,sorcerer
17,0.0,0.2,7.0,1.4,0.0,0.2,human-dex sorcerer charisma,1,28,17,human-dex,sorcerer
18,0.0,0.2,13.0,2.6,0.0,0.2,human-dex sorcerer charisma,1,28,18,human-dex,sorcerer
19,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,28,19,human-dex,sorcerer
0,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,0,human-dex,sorcerer
1,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,1,human-dex,sorcerer
2,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,2,human-dex,sorcerer
3,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,3,human-dex,sorcerer
4,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,4,human-dex,sorcerer
5,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,5,human-dex,sorcerer
6,0.0,0.2,12.0,2.4,0.0,0.2,human-dex sorcerer charisma,1,29,6,human-dex,sorcerer
7,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,7,human-dex,sorcerer
8,0.2,0.2,14.0,2.8,0.2,0.2,human-dex sorcerer charisma,1,29,8,human-dex,sorcerer
9,0.0,0.2,13.0,2.6,0.0,0.2,human-dex sorcerer charisma,1,29,9,human-dex,sorcerer
10,0.2,0.2,16.0,3.2,0.2,0.2,human-dex sorcerer charisma,1,29,10,human-dex,sorcerer
11,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,11,human-dex,sorcerer
12,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,12,human-dex,sorcerer
13,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,13,human-dex,sorcerer
14,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,14,human-dex,sorcerer
15,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,15,human-dex,sorcerer
16,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,16,human-dex,sorcerer
17,0.2,0.0,8.0,1.6,0.2,0.0,human-dex sorcerer charisma,1,29,17,human-dex,sorcerer
18,0.0,0.0,0.0,0.0,0.0,0.0,human-dex sorcerer charisma,1,29,18,human-dex,sorcerer
19,0.0,0.2,11.0,2.2,0.0,0.2,human-dex sorcerer charisma,1,29,19,human-dex,sorcerer
0,0.6,0.2,22.0,4.4,0.0,0.0,orc-str sorcerer charisma,1,10,0,orc-str,sorcerer
1,0.8,0.2,29.0,5.8,0.0,0.0,orc-str sorcerer charisma,1,10,1,orc-str,sorcerer
2,0.6,0.8,31.0,6.2,0.0,0.0,orc-str sorcerer charisma,1,10,2,orc-str,sorcerer
3,1.0,0.4,32.0,6.4,0.0,0.0,orc-str sorcerer charisma,1,10,3,orc-str,sorcerer
4,1.0,0.6,48.0,9.6,0.0,0.0,orc-str sorcerer charisma,1,10,4,orc-str,sorcerer
5,0.0,0.4,10.0,2.0,0.0,0.0,orc-str sorcerer charisma,1,10,5,orc-str,sorcerer
6,0.8,0.4,32.0,6.4,0.0,0.0,orc-str sorcerer charisma,1,10,6,orc-str,sorcerer
7,0.8,0.4,28.0,5.6,0.0,0.0,orc-str sorcerer charisma,1,10,7,orc-str,sorcerer
8,0.4,0.6,28.0,5.6,0.0,0.0,orc-str sorcerer charisma,1,10,8,orc-str,sorcerer
9,0.2,0.6,26.0,5.2,0.0,0.0,orc-str sorcerer charisma,1,10,9,orc-str,sorcerer
10,1.0,0.6,38.0,7.6,0.0,0.0,orc-str sorcerer charisma,1,10,10,orc-str,sorcerer
11,0.8,0.6,29.0,5.8,0.0,0.0,orc-str sorcerer charisma,1,10,11,orc-str,sorcerer
12,0.8,0.6,30.0,6.0,0.0,0.0,orc-str sorcerer charisma,1,10,12,orc-str,sorcerer
13,0.8,0.2,21.0,4.2,0.0,0.0,orc-str sorcerer charisma,1,10,13,orc-str,sorcerer
14,0.8,0.2,29.0,5.8,0.0,0.0,orc-str sorcerer charisma,1,10,14,orc-str,sorcerer
15,0.8,0.4,28.0,5.6,0.0,0.0,orc-str sorcerer charisma,1,10,15,orc-str,sorcerer
16,0.8,0.4,32.0,6.4,0.0,0.0,orc-str sorcerer charisma,1,10,16,orc-str,sorcerer
17,0.6,0.4,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,10,17,orc-str,sorcerer
18,0.8,0.4,42.0,8.4,0.0,0.0,orc-str sorcerer charisma,1,10,18,orc-str,sorcerer
19,0.4,0.6,22.0,4.4,0.0,0.0,orc-str sorcerer charisma,1,10,19,orc-str,sorcerer
0,0.8,0.4,30.0,6.0,0.0,0.0,orc-str sorcerer charisma,1,11,0,orc-str,sorcerer
1,1.0,0.6,42.0,8.4,0.0,0.0,orc-str sorcerer charisma,1,11,1,orc-str,sorcerer
2,0.8,0.4,34.0,6.8,0.0,0.0,orc-str sorcerer charisma,1,11,2,orc-str,sorcerer
3,0.8,0.0,25.0,5.0,0.0,0.0,orc-str sorcerer charisma,1,11,3,orc-str,sorcerer
4,0.6,0.4,26.0,5.2,0.0,0.0,orc-str sorcerer charisma,1,11,4,orc-str,sorcerer
5,0.4,0.4,22.0,4.4,0.0,0.0,orc-str sorcerer charisma,1,11,5,orc-str,sorcerer
6,0.8,0.4,33.0,6.6,0.0,0.0,orc-str sorcerer charisma,1,11,6,orc-str,sorcerer
7,0.8,0.2,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,11,7,orc-str,sorcerer
8,0.4,0.4,16.0,3.2,0.0,0.0,orc-str sorcerer charisma,1,11,8,orc-str,sorcerer
9,1.0,0.6,39.0,7.8,0.0,0.0,orc-str sorcerer charisma,1,11,9,orc-str,sorcerer
10,0.6,0.4,18.0,3.6,0.0,0.0,orc-str sorcerer charisma,1,11,10,orc-str,sorcerer
11,0.8,0.2,25.0,5.0,0.0,0.0,orc-str sorcerer charisma,1,11,11,orc-str,sorcerer
12,0.6,0.2,18.0,3.6,0.0,0.0,orc-str sorcerer charisma,1,11,12,orc-str,sorcerer
13,0.6,0.4,22.0,4.4,0.0,0.0,orc-str sorcerer charisma,1,11,13,orc-str,sorcerer
14,0.8,1.0,45.0,9.0,0.0,0.0,orc-str sorcerer charisma,1,11,14,orc-str,sorcerer
15,0.8,0.2,31.0,6.2,0.0,0.0,orc-str sorcerer charisma,1,11,15,orc-str,sorcerer
16,0.6,0.8,38.0,7.6,0.0,0.0,orc-str sorcerer charisma,1,11,16,orc-str,sorcerer
17,1.0,0.4,37.0,7.4,0.0,0.0,orc-str sorcerer charisma,1,11,17,orc-str,sorcerer
18,0.8,0.2,31.0,6.2,0.0,0.0,orc-str sorcerer charisma,1,11,18,orc-str,sorcerer
19,1.0,0.4,34.0,6.8,0.0,0.0,orc-str sorcerer charisma,1,11,19,orc-str,sorcerer
0,0.4,0.4,20.0,4.0,0.0,0.0,orc-str sorcerer charisma,1,12,0,orc-str,sorcerer
1,0.4,0.6,20.0,4.0,0.0,0.0,orc-str sorcerer charisma,1,12,1,orc-str,sorcerer
2,0.8,1.0,39.0,7.8,0.0,0.0,orc-str sorcerer charisma,1,12,2,orc-str,sorcerer
3,0.4,0.6,22.0,4.4,0.0,0.0,orc-str sorcerer charisma,1,12,3,orc-str,sorcerer
4,0.6,0.2,19.0,3.8,0.0,0.0,orc-str sorcerer charisma,1,12,4,orc-str,sorcerer
5,0.8,0.6,38.0,7.6,0.0,0.0,orc-str sorcerer charisma,1,12,5,orc-str,sorcerer
6,0.2,0.2,12.0,2.4,0.0,0.0,orc-str sorcerer charisma,1,12,6,orc-str,sorcerer
7,0.4,0.8,45.0,9.0,0.0,0.0,orc-str sorcerer charisma,1,12,7,orc-str,sorcerer
8,0.6,0.6,35.0,7.0,0.0,0.0,orc-str sorcerer charisma,1,12,8,orc-str,sorcerer
9,0.6,0.6,30.0,6.0,0.0,0.0,orc-str sorcerer charisma,1,12,9,orc-str,sorcerer
10,0.8,0.4,39.0,7.8,0.0,0.0,orc-str sorcerer charisma,1,12,10,orc-str,sorcerer
11,0.6,0.2,21.0,4.2,0.0,0.0,orc-str sorcerer charisma,1,12,11,orc-str,sorcerer
12,0.4,0.4,20.0,4.0,0.0,0.0,orc-str sorcerer charisma,1,12,12,orc-str,sorcerer
13,0.4,0.4,18.0,3.6,0.0,0.0,orc-str sorcerer charisma,1,12,13,orc-str,sorcerer
14,0.6,0.6,37.0,7.4,0.0,0.0,orc-str sorcerer charisma,1,12,14,orc-str,sorcerer
15,0.8,0.6,35.0,7.0,0.0,0.0,orc-str sorcerer charisma,1,12,15,orc-str,sorcerer
16,1.0,0.4,33.0,6.6,0.0,0.0,orc-str sorcerer charisma,1,12,16,orc-str,sorcerer
17,0.8,0.2,27.0,5.4,0.0,0.0,orc-str sorcerer charisma,1,12,17,orc-str,sorcerer
18,0.6,0.2,21.0,4.2,0.0,0.0,orc-str sorcerer charisma,1,12,18,orc-str,sorcerer
19,0.4,0.4,17.0,3.4,0.0,0.0,orc-str sorcerer charisma,1,12,19,orc-str,sorcerer
0,0.8,0.2,24.0,4.8,0.0,0.0,orc-str sorcerer charisma,1,13,0,orc-str,sorcerer
1,0.4,0.2,13.0,2.6,0.0,0.0,orc-str sorcerer charisma,1,13,1,orc-str,sorcerer
2,1.0,0.8,44.0,8.8,0.0,0.0,orc-str sorcerer charisma,1,13,2,orc-str,sorcerer
3,0.6,0.2,14.0,2.8,0.0,0.0,orc-str sorcerer charisma,1,13,3,orc-str,sorcerer
4,0.8,0.4,31.0,6.2,0.0,0.0,orc-str sorcerer charisma,1,13,4,orc-str,sorcerer
5,0.4,0.2,19.0,3.8,0.0,0.0,orc-str sorcerer charisma,1,13,5,orc-str,sorcerer
6,0.4,0.6,26.0,5.2,0.0,0.0,orc-str sorcerer charisma,1,13,6,orc-str,sorcerer
7,0.6,0.6,31.0,6.2,0.0,0.0,orc-str sorcerer charisma,1,13,7,orc-str,sorcerer
8,0.6,0.2,16.0,3.2,0.0,0.0,orc-str sorcerer charisma,1,13,8,orc-str,sorcerer
9,0.8,0.6,44.0,8.8,0.0,0.0,orc-str sorcerer charisma,1,13,9,orc-str,sorcerer
10,0.4,0.6,27.0,5.4,0.0,0.0,orc-str sorcerer charisma,1,13,10,orc-str,sorcerer
11,0.8,0.2,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,13,11,orc-str,sorcerer
12,0.4,0.4,25.0,5.0,0.0,0.0,orc-str sorcerer charisma,1,13,12,orc-str,sorcerer
13,0.4,0.6,26.0,5.2,0.0,0.0,orc-str sorcerer charisma,1,13,13,orc-str,sorcerer
14,0.2,0.2,14.0,2.8,0.0,0.0,orc-str sorcerer charisma,1,13,14,orc-str,sorcerer
15,0.6,0.6,25.0,5.0,0.0,0.0,orc-str sorcerer charisma,1,13,15,orc-str,sorcerer
16,0.6,0.2,16.0,3.2,0.0,0.0,orc-str sorcerer charisma,1,13,16,orc-str,sorcerer
17,0.4,0.0,9.0,1.8,0.0,0.0,orc-str sorcerer charisma,1,13,17,orc-str,sorcerer
18,0.8,0.4,24.0,4.8,0.0,0.0,orc-str sorcerer charisma,1,13,18,orc-str,sorcerer
19,0.8,0.2,26.0,5.2,0.0,0.0,orc-str sorcerer charisma,1,13,19,orc-str,sorcerer
0,0.4,0.4,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,14,0,orc-str,sorcerer
1,0.6,0.0,15.0,3.0,0.0,0.0,orc-str sorcerer charisma,1,14,1,orc-str,sorcerer
2,0.4,0.0,10.0,2.0,0.0,0.0,orc-str sorcerer charisma,1,14,2,orc-str,sorcerer
3,0.4,0.4,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,14,3,orc-str,sorcerer
4,0.4,0.2,19.0,3.8,0.0,0.0,orc-str sorcerer charisma,1,14,4,orc-str,sorcerer
5,0.8,0.4,25.0,5.0,0.0,0.0,orc-str sorcerer charisma,1,14,5,orc-str,sorcerer
6,0.2,0.6,16.0,3.2,0.0,0.0,orc-str sorcerer charisma,1,14,6,orc-str,sorcerer
7,1.0,0.4,36.0,7.2,0.0,0.0,orc-str sorcerer charisma,1,14,7,orc-str,sorcerer
8,0.8,0.2,24.0,4.8,0.0,0.0,orc-str sorcerer charisma,1,14,8,orc-str,sorcerer
9,0.4,0.0,6.0,1.2,0.0,0.0,orc-str sorcerer charisma,1,14,9,orc-str,sorcerer
10,0.4,0.6,24.0,4.8,0.0,0.0,orc-str sorcerer charisma,1,14,10,orc-str,sorcerer
11,0.8,0.2,31.0,6.2,0.0,0.0,orc-str sorcerer charisma,1,14,11,orc-str,sorcerer
12,0.2,0.2,7.0,1.4,0.0,0.0,orc-str sorcerer charisma,1,14,12,orc-str,sorcerer
13,0.2,0.6,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,14,13,orc-str,sorcerer
14,0.6,0.4,22.0,4.4,0.0,0.0,orc-str sorcerer charisma,1,14,14,orc-str,sorcerer
15,0.8,0.2,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,14,15,orc-str,sorcerer
16,0.6,0.4,22.0,4.4,0.0,0.0,orc-str sorcerer charisma,1,14,16,orc-str,sorcerer
17,0.4,0.2,18.0,3.6,0.0,0.0,orc-str sorcerer charisma,1,14,17,orc-str,sorcerer
18,0.8,0.2,21.0,4.2,0.0,0.0,orc-str sorcerer charisma,1,14,18,orc-str,sorcerer
19,0.2,0.4,15.0,3.0,0.0,0.0,orc-str sorcerer charisma,1,14,19,orc-str,sorcerer
0,0.2,0.2,12.0,2.4,0.0,0.0,orc-str sorcerer charisma,1,15,0,orc-str,sorcerer
1,0.8,0.4,25.0,5.0,0.0,0.0,orc-str sorcerer charisma,1,15,1,orc-str,sorcerer
2,0.2,0.2,12.0,2.4,0.0,0.0,orc-str sorcerer charisma,1,15,2,orc-str,sorcerer
3,0.8,0.4,28.0,5.6,0.0,0.0,orc-str sorcerer charisma,1,15,3,orc-str,sorcerer
4,0.8,0.0,17.0,3.4,0.0,0.0,orc-str sorcerer charisma,1,15,4,orc-str,sorcerer
5,0.0,0.6,19.0,3.8,0.0,0.0,orc-str sorcerer charisma,1,15,5,orc-str,sorcerer
6,0.6,0.4,24.0,4.8,0.0,0.0,orc-str sorcerer charisma,1,15,6,orc-str,sorcerer
7,0.6,0.2,20.0,4.0,0.0,0.0,orc-str sorcerer charisma,1,15,7,orc-str,sorcerer
8,0.8,0.0,27.0,5.4,0.0,0.0,orc-str sorcerer charisma,1,15,8,orc-str,sorcerer
9,0.0,0.8,19.0,3.8,0.0,0.0,orc-str sorcerer charisma,1,15,9,orc-str,sorcerer
10,0.6,0.4,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,15,10,orc-str,sorcerer
11,0.4,0.2,16.0,3.2,0.0,0.0,orc-str sorcerer charisma,1,15,11,orc-str,sorcerer
12,0.4,0.2,19.0,3.8,0.0,0.0,orc-str sorcerer charisma,1,15,12,orc-str,sorcerer
13,1.0,0.0,29.0,5.8,0.0,0.0,orc-str sorcerer charisma,1,15,13,orc-str,sorcerer
14,0.2,0.2,14.0,2.8,0.0,0.0,orc-str sorcerer charisma,1,15,14,orc-str,sorcerer
15,0.8,0.6,32.0,6.4,0.0,0.0,orc-str sorcerer charisma,1,15,15,orc-str,sorcerer
16,0.2,0.0,8.0,1.6,0.0,0.0,orc-str sorcerer charisma,1,15,16,orc-str,sorcerer
17,0.2,0.0,5.0,1.0,0.0,0.0,orc-str sorcerer charisma,1,15,17,orc-str,sorcerer
18,0.6,0.0,11.0,2.2,0.0,0.0,orc-str sorcerer charisma,1,15,18,orc-str,sorcerer
19,0.8,0.2,26.0,5.2,0.0,0.0,orc-str sorcerer charisma,1,15,19,orc-str,sorcerer
0,0.4,0.0,10.0,2.0,0.0,0.0,orc-str sorcerer charisma,1,16,0,orc-str,sorcerer
1,0.4,0.2,16.0,3.2,0.0,0.0,orc-str sorcerer charisma,1,16,1,orc-str,sorcerer
2,1.0,0.0,22.0,4.4,0.0,0.0,orc-str sorcerer charisma,1,16,2,orc-str,sorcerer
3,0.2,0.0,4.0,0.8,0.0,0.0,orc-str sorcerer charisma,1,16,3,orc-str,sorcerer
4,0.4,0.2,18.0,3.6,0.0,0.0,orc-str sorcerer charisma,1,16,4,orc-str,sorcerer
5,0.6,0.0,12.0,2.4,0.0,0.0,orc-str sorcerer charisma,1,16,5,orc-str,sorcerer
6,0.4,0.2,12.0,2.4,0.0,0.0,orc-str sorcerer charisma,1,16,6,orc-str,sorcerer
7,0.6,0.2,20.0,4.0,0.0,0.0,orc-str sorcerer charisma,1,16,7,orc-str,sorcerer
8,0.2,0.2,11.0,2.2,0.0,0.0,orc-str sorcerer charisma,1,16,8,orc-str,sorcerer
9,0.4,0.0,6.0,1.2,0.0,0.0,orc-str sorcerer charisma,1,16,9,orc-str,sorcerer
10,0.2,0.6,18.0,3.6,0.0,0.0,orc-str sorcerer charisma,1,16,10,orc-str,sorcerer
11,0.4,0.0,7.0,1.4,0.0,0.0,orc-str sorcerer charisma,1,16,11,orc-str,sorcerer
12,0.6,0.2,17.0,3.4,0.0,0.0,orc-str sorcerer charisma,1,16,12,orc-str,sorcerer
13,0.4,0.4,19.0,3.8,0.0,0.0,orc-str sorcerer charisma,1,16,13,orc-str,sorcerer
14,0.4,0.0,10.0,2.0,0.0,0.0,orc-str sorcerer charisma,1,16,14,orc-str,sorcerer
15,0.2,0.4,18.0,3.6,0.0,0.0,orc-str sorcerer charisma,1,16,15,orc-str,sorcerer
16,0.6,0.0,19.0,3.8,0.0,0.0,orc-str sorcerer charisma,1,16,16,orc-str,sorcerer
17,0.2,0.6,17.0,3.4,0.0,0.0,orc-str sorcerer charisma,1,16,17,orc-str,sorcerer
18,0.6,0.0,15.0,3.0,0.0,0.0,orc-str sorcerer charisma,1,16,18,orc-str,sorcerer
19,0.2,0.6,15.0,3.0,0.0,0.0,orc-str sorcerer charisma,1,16,19,orc-str,sorcerer
0,0.4,0.4,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,17,0,orc-str,sorcerer
1,0.2,0.0,5.0,1.0,0.0,0.0,orc-str sorcerer charisma,1,17,1,orc-str,sorcerer
2,0.0,0.8,15.0,3.0,0.0,0.0,orc-str sorcerer charisma,1,17,2,orc-str,sorcerer
3,0.2,0.2,9.0,1.8,0.0,0.0,orc-str sorcerer charisma,1,17,3,orc-str,sorcerer
4,0.2,0.2,10.0,2.0,0.0,0.0,orc-str sorcerer charisma,1,17,4,orc-str,sorcerer
5,0.4,0.2,18.0,3.6,0.0,0.0,orc-str sorcerer charisma,1,17,5,orc-str,sorcerer
6,0.4,0.0,9.0,1.8,0.0,0.0,orc-str sorcerer charisma,1,17,6,orc-str,sorcerer
7,0.6,0.2,21.0,4.2,0.0,0.0,orc-str sorcerer charisma,1,17,7,orc-str,sorcerer
8,0.4,0.0,7.0,1.4,0.0,0.0,orc-str sorcerer charisma,1,17,8,orc-str,sorcerer
9,0.2,0.2,7.0,1.4,0.0,0.0,orc-str sorcerer charisma,1,17,9,orc-str,sorcerer
10,0.4,0.4,16.0,3.2,0.0,0.0,orc-str sorcerer charisma,1,17,10,orc-str,sorcerer
11,0.2,0.4,12.0,2.4,0.0,0.0,orc-str sorcerer charisma,1,17,11,orc-str,sorcerer
12,0.4,0.4,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,17,12,orc-str,sorcerer
13,0.4,0.4,19.0,3.8,0.0,0.0,orc-str sorcerer charisma,1,17,13,orc-str,sorcerer
14,0.4,0.0,14.0,2.8,0.0,0.0,orc-str sorcerer charisma,1,17,14,orc-str,sorcerer
15,0.8,0.2,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,17,15,orc-str,sorcerer
16,0.6,0.0,11.0,2.2,0.0,0.0,orc-str sorcerer charisma,1,17,16,orc-str,sorcerer
17,0.2,0.2,6.0,1.2,0.0,0.0,orc-str sorcerer charisma,1,17,17,orc-str,sorcerer
18,0.4,0.0,12.0,2.4,0.0,0.0,orc-str sorcerer charisma,1,17,18,orc-str,sorcerer
19,0.2,0.2,7.0,1.4,0.0,0.0,orc-str sorcerer charisma,1,17,19,orc-str,sorcerer
0,0.6,0.2,23.0,4.6,0.0,0.0,orc-str sorcerer charisma,1,18,0,orc-str,sorcerer
1,0.2,0.0,5.0,1.0,0.0,0.0,orc-str sorcerer charisma,1,18,1,orc-str,sorcerer
2,0.2,0.2,11.0,2.2,0.0,0.0,orc-str sorcerer charisma,1,18,2,orc-str,sorcerer
3,0.4,0.2,14.0,2.8,0.0,0.0,orc-str sorcerer charisma,1,18,3,orc-str,sorcerer
